"","x"
"349","Que nos quiten lo difamado. <U+0001F928> https://t.co/HwbSwYmGcv"
"350","<U+0001F4FA>@IreneMontero: “Las cloacas del Estado tenían una importante pata mediática para difundir bulos y noticias falsas para atacar a Pablo Iglesias. Esto es muy grave, un Estado de derecho no se puede permitir tener cloacas del Estado y esto se tiene que esclarecer”.

#LaHoraMontero https://t.co/hrtQomQeKG"
"351","<U+0001F4FA> @IreneMontero: “La ONU nos ha felicitado por nuestro Plan de Contingencia contra las violencias machistas y estamos trabajando en la distribución de la riqueza, el tiempo y los cuidados, que son los grandes consensos que hay con el movimiento feminista”. #LaHoraMontero https://t.co/BOOTq8e3lw"
"352","<U+0001F4FA>@IreneMontero: “Yolanda Díaz es la mejor ministra de Trabajo de la historia de este país”.

#LaHoraMontero https://t.co/rTzzOsAqZR"
"353","<U+0001F4FA> @IreneMontero: “La transexualidad no es una enfermedad, por ello, ninguna persona trans tendría que acreditar ante ninguna instancia del Estado que está enferma. Eso es lo que recoge la Ley Trans”. #LaHoraMontero https://t.co/bsAClaMYRx"
"354","<U+0001F4FA> @IreneMontero: “Tenemos un firme compromiso como Gobierno para sacar adelante la ley Trans y la ley LGTBI, y para cumplir el acuerdo de Gobierno y dejar de considerar por ley a las personas trans como personas enfermas”.

#LaHoraMontero https://t.co/KBcvmO3wDJ"
"355","<U+0001F4FA> @IreneMontero: “Pablo Iglesias es una víctima de las cloacas del Estado. Ahora hay que aclarar cómo se conformó la mafia política que ha fabricado pruebas falsas contra sus enemigos políticos y tratado de alterar el funcionamiento de nuestra democracia” #LaHoraMontero https://t.co/ueEvhMlYYN"
"356","<U+0001F4FA>@IreneMontero: “Ya dijimos que era evidente. No existe ""caso Dina"", existe el ""caso cloacas del Estado"". Una mafia criminal, policial, mediática y política que ha intentado subvertir la democracia y criminalizar a una formación política”.

#LaHoraMontero https://t.co/jEyeSk9Xle"
"357","Un ejemplo de ""equilibrio"" a la hora de tratar la información: del titular encabezando la portada a 6 columnas a la columnita a pie de portada. Por cierto, de que el Supremo enmiende la plana a ""el juez"", ni mú. https://t.co/0jYMODxTrg"
"358","Esto de @agarzon hay que escucharlo <U+0001F447> https://t.co/BywUb2sqQJ"
"359","<U+2640><U+FE0F> La ministra de Igualdad, @IreneMontero, será entrevistada mañana en @LaHoraTVE.

<U+0001F4FA> A las 9.20 h en @La1_tve.
<U+0001F534> Síguelo en directo: https://t.co/BtKy8bibv6 https://t.co/H6JHRQ8SvH"
"360","Las maniobras de sectores judiciales y policiales del estado profundo no serían “nada” sin los verdaderos artífices de la degradación democrática a nivel estercolero: 

Los grandes medios de comunicación."
"361","<U+0001F4FA> Este jueves, a las 13.00h, el vicepresidente @PabloIglesias será entrevistado en @plantabaixatv3. 

Podrás verlo en directo desde aquí <U+2935><U+FE0F>
https://t.co/HkuciKX0nS https://t.co/01Odci9VwF"
"362","<U+0001F4FB> @isaserras: ""Hay que proteger por encima de todo la salud. Además, poner por encima la economía a largo plazo no solamente perjudica la salud, sino la economía. Lo estamos viendo una y otra vez"". https://t.co/VPSftpfnf2"
"363","Millones de mujeres han peleado durante décadas por nuestro derecho a decidir sobre nuestros cuerpos. Por ellas, y por las que vendrán, Europa tiene la obligación de avanzar en derechos de las mujeres, y no dejar un solo hueco al machismo y la reacción. 
https://t.co/oIRH2OJqdd"
"364","Hoy hemos aprobado el Proyecto de Ley que ha protegido y protege a las víctimas de violencias machistas durante la pandemia y que garantiza vidas libres de violencia.

Frente a la bronca política, protección de los derechos de todas las mujeres.
https://t.co/XDOGWkJVg7"
"365","Hoy @PascualPanico ha resumido en una viñeta y dos frases cómo funciona el golpismo sin fusiles del Siglo XXI y nuestros 7 años de historia. https://t.co/RPvX7iX4OI"
"366","https://t.co/WC8dpAwAPh https://t.co/SN8ZUC3rGq"
"367","El archivo de la causa contra @PabloIglesias evidencia que su único fundamento era intentar atacar a un proyecto político. No lo consiguieron, una vez más: la justicia se sobrepone siempre a la mentira y los hechos reales a la falta de ética. https://t.co/gTM0UIDXc8"
"368","Pride es una película maravillosa y está basada en hechos reales, cuando unos activistas del colectivo LGBTI en Reino Unido apoyaron la huelga minera contra el neoliberalismo de Thatcher en 1984. Un poco de historia para entender que las luchas unidas jamás serán vencidas. <U+270A> https://t.co/nTFhWjF5lP"
"369","¿Cómo deben de estar tratando Ayuso y Aguado a los sanitarios y sanitarias si tienen que acabar encadenándose por la injusticia que están cometiendo contra todos ellos?

Todo nuestro apoyo a quienes nos cuidan y nos salvan en esta pandemia. https://t.co/0dnsl6ylNs"
"370","Se aprueba el Proyecto de Ley que ha protegido y protege a las víctimas de violencias machistas durante la pandemia. Una medida esencial para que muchas mujeres en situación de violencia no se sientan solas en los momentos más difíciles y sí acompañadas con los recursos públicos. https://t.co/yxsHecnRjo"
"371","<U+0001F4FD>@MayoralRafa: ""La resolución del Supremo vuelve a poner las cosas donde estaban. Es necesario que, cuanto antes, se abra una investigación sobre esa red de espionaje ilegal que tenía montada Villarejo con diferentes empresas y en relación con la cúpula de Interior."" https://t.co/SO4phcRytd"
"372","Una de tantas más
Contra Podemos, Pablo Iglesias y sus dirigentes, todo vale. Por lo que representan y los intereses que defienden. El uso de las instituciones públicas fabricando documentación falsa, imputaciones judiciales sin base, horas de tertulias. El fin, siempre el mismo. https://t.co/6k7NruVsdw"
"373","B O R R A https://t.co/7ciLyJSz9h"
"374","Lo que ha dicho hoy el Tribunal Supremo es justo lo que había dicho Martin Pallín. Aquí lo resume muy clarito para que todo el mundo lo entienda. <U+0001F447>

https://t.co/ZK0P3tC0Sk"
"375","El Supremo dicta que no hay base contra Pablo Iglesias en el ""caso Dina"" pero el Telediario de La1 habló de ello al menos 48 veces.

Hoy la noticia del archivo la despachan en 1 minuto."
"376","El 27 de enero se conmemora la liberación en 1945 por el Ejército Rojo del campo de exterminio nazi de Auschwitz-Birkenau. 
Abro hilo <U+0001F447>"
"377","Que imputar a Pablo Iglesias era una aberración jurídica lo sabían todos los juristas de España. Pero ha servido para llenar meses de basura falsa y calumnias en tertulias, ""informativos"" y portadas. ¿Pedirán perdón? No. Porque contra @PODEMOS vale todo. https://t.co/XRpSHKQRuS"
"378","La Audiencia Nacional ya estableció que Pablo Iglesias es víctima de las cloacas y por tanto perjudicado.

Tras meses de bulos, mentiras y patrañas que han ocupado horas de radio y tv y portadas de varios medios...¿dedicarán el mismo tiempo a esta noticia? https://t.co/WR4RzXUEYr"
"379","Lo que pasa con nuestra formación política no pasa con ninguna otra. Semanas de tertulias, portadas, mentiras y basura informativa contra el partido y sus portavoces. Cuando todo queda en nada, los mismos voceros callan cómplices. Hoy, una más a la colección. <U+0001F447> https://t.co/txqhO1dJmo"
"380","En el #HolocaustMemorialDay recordamos a todas las víctimas del Holocausto: judíos, gitanos, disidentes políticos, personas con discapacidad o LGTBI y los miles de compatriotas encerrados en campos de concentración.
Esta herida solo la cicatrizamos con memoria y más democracia."
"381","Ayuso considera que es buena idea volver al ladrillo y la burbuja que nos llevó a la crisis. Y que 1.000€ es un alquiler asequible para la juventud.

El salario medio de los jóvenes que consiguen tener trabajo es de 1.184€. 

Saquen sus conclusiones... https://t.co/uIwcLZTJzf"
"382","<U+0001F5F3> VOT PER CORREU

<U+0001F4E9> Les eleccions del #14F són molt importants i el vot per correu serà clau per tal de garantir que puguis exercir els teus drets.

<U+0001F5D3> Tens fins el 5 de febrer a les 14 h!

Aquí t'expliquem com fer-ho <U+0001F447>
https://t.co/qkkiiSpmk9 https://t.co/CsQSZlFgCv"
"383","<U+0001F534> ¡Que nadie se lucre con la pandemia!

<U+0001F489> La iniciativa ciudadana #Right2Cure pide a la UE que las vacunas sean un bien público global, que su acceso sea universal y gratuito y las farmacéuticas no se enriquezcan con las patentes

¡Firma y difunde! <U+270D><U+0001F4F2>
https://t.co/3H01NmscBp https://t.co/sBsiEA2fQq"
"384","La sanidad pública es uno de los grandes tesoros que tenemos. Es una garantía de que tendremos quien nos cuide sin importar quiénes somos o el dinero que tenemos. Por eso, en días como hoy, debemos hacer frente a todo aquel que quiera acabar con este patrimonio de todos. https://t.co/LZGINm2Odj"
"385","En el #HolocaustMemorialDay recordamos a los millones de judíos brutalmente asesinados por el fascismo, y a los miles de españoles encerrados en aquellos campos de exterminio. Memoria para no repetir la historia. https://t.co/mU7RSUZKc7"
"386","Siempre poniendo los derechos de los y las trabajadoras por delante. Seguimos. <U+0001F49C> <U+0001F4AA>

https://t.co/LMyQubi0FT"
"387","El acceso a la vacuna debe ser UNIVERSAL y GRATUITO 
Las patentes proporcionan a las compañías el monopolio de producción, limitan su disponibilidad aumentando el coste. El virus no conoce de fronteras, para acabar con el, es necesario garantizar su acceso.
Firma #Right2Cure https://t.co/ZCER4EiJmB"
"388","Pasan los días y miles de familias (1800 niños) siguen en una situación límite ¿Alguien duda de que están forzando la situación para echarlos de sus casas? Ayuso, Almeida y Naturgy: #LuzParaLaCañada YA

https://t.co/Q6t2ziClxh"
"389","El incumplimiento de entregas de las vacunas vuelve a poner de manifiesto la importancia de lo público. Una vacuna fruto de investigación pública no dependería de la avaricia de las farmacéuticas y estaría al servicio de la salud de la ciudadanía, no del mejor postor. #Right2Cure"
"390","El pillaje que hemos visto en España con la <U+0001F489> vacuna, el conflicto con las farmacéuticas, la operación Zendal o las maniobras de las empresas privadas, deben ponernos en guardia. 

Entre la bolsa<U+0001F4B0> o la vida, siempre la vida <U+0001F64B><U+0001F3FD><U+200D><U+2640><U+FE0F>

#Right2Cure

<U+270D> https://t.co/Pna0FotmIK https://t.co/vIbFsbPc7E"
"391","La iniciativa ciudadana #Right2Cure exige transparencia en la compra de vacunas y que su acceso sea universal y gratuito.

Desde Podemos Comunidad de Madrid te animamos a apoyar la iniciativa de @right2cure firmando aquí <U+0001F449> https://t.co/DPnu069C23 https://t.co/e6m4b0oe06"
"392","<U+0001F534> #DIRECTO 
El ministro de Consumo, @agarzon, comparece en la Comisión de Sanidad y Consumo del @Congreso_Es.

<U+0001F449> https://t.co/siq2vqw5gM https://t.co/b8KPa0OUdR"
"393","<U+0001F637>La pandemia es una crisis sanitaria global, NO una oportunidad para que empresas privadas se enriquezcan a costa de la salud de la gente. #Right2Cure <U+0001F489>

<U+0001F449> Firma en https://t.co/jIVBBtuo46 para que la UE considere las vacunas contra el virus un bien público global y accesible. https://t.co/n2EvnwelSv"
"394","En el #HolocaustMemorialDay  no olvidemos que el discurso de odio del que vive VOX (y que asumen las derechas) puede terminar en Auschwitz

Quienes atacan a los vulnerables para proteger a los poderosos tienen un nombre: cobardes

Recordemos para no repetir los errores del pasado"
"395","El #HolocaustMemorialDay conmemora la liberación de Auschwitz por parte del ejército rojo en donde un millón de personas fueron brutalmente asesinadas por el fascismo.

1.200 eran compatriotas republicanos.

El odio de la extrema derecha lleva a esto. No lo olvidemos nunca.<U+0001F53B>"
"396","Ahora mismo VOX pregunta en el Congreso por cómo evitar que exista sesgo ideológico en las series de ficción en TVE. 
Lo digo porque mientras se retuercen argumentos para justificar la ""cultura de la cancelación"" esto SÍ está pasando."
"397","Mi abrazo a todas las personas que anoche fueron afectadas por los terremotos en Granada y que han tenido que pasar la noche fuera de casa. Seguimos atentos a la evolución de la situación y a la información de los servicios de emergencia."
"398","Clasismo y machismo, un clásico contra las mujeres. 
Querida @Jessicaalbiach, para eso vamos a pelear estas elecciones, para tener una presidenta de la Generalitat que dignifique también la vida de todas esas mujeres que friegan y limpian a diario. Adelante compañera https://t.co/qgRab8Ohau"
"399","<U+0001F4FA>”La gestión de PP y Cs en estos últimos meses ha sido nefasta. El peor gobierno en el peor momento.

El objetivo de las derechas era salvar la Navidad.

Relajaron todas las medidas y ahora la consejera de Sanidad echa la culpa a la ciudadanía.

Es inaudito e inaceptable.” https://t.co/d1aLw6NC64"
"400","<U+25B6><U+FE0F>Les actituds masclistes i xenòfobes com les de Josep Sort de JxCAT no són un cas aïllat, també hem vist comentaris del sr Canadell i d'Albert Donaire en la mateixa línia.

Què pensa Laura Borràs de tot això? I ERC, que encara insisteix a fer govern amb JxCAT?

@jessicaalbiach<U+0001F447> https://t.co/JMEL3AkLXi"
"401","Almeida está vendiendo suelo público para construir vivienda. Igual que Ayuso. Ladrillazo y especulación. Así se aprovechan de esta crisis.

Esto son los Pactos de la Villa q firmaron todos los grupos del Ayuntamiento de Madrid hace unos meses. Qué error.

https://t.co/xPpxm5b4tm"
"402","Varios terremotos vuelven a sacudir Granada esta noche. Todo el apoyo a los afectados y a los servicios públicos de emergencia en estos momentos tan complicados. Esperemos que con el transcurso de la noche se recupere la normalidad. #TerremotoGranada"
"403","La propia Margaret Thatcher explicando a @Ciudadanoscs por qué no puede estar en un mural feminista <U+0001F447> https://t.co/2FJBIH3r4x"
"404","La homofobia no cabe en ningún rincón de nuestra sociedad y así lo reafirma la justicia. Compañera @soniavivasrive3 gracias por tu compromiso diario con los derechos humanos. La Ley LGTBI va a proteger la dignidad y la vida de todas las personas. https://t.co/auLLcZIGLt"
"405","<U+0001F3E5>Detrás de cada UCI desbordada hay negocios cerrados 

<U+0001F91D>Detrás de cada contrato a empresas amigas estamos perdiendo tiempo para vacunar a la población vulnerable 

<U+0001F4B8>Detrás de cada política de Ayuso, más hipotecamos nuestro futuro

<U+270D><U+FE0F>Por @jesussantosalc 
https://t.co/KTPFny7BPF"
"406","#ElMuralSeQueda, pero Almeida y Villacís están decididos a seguir la hoja de ruta que marca VOX y eliminar la DG de Igualdad del Ayuntamiento de Madrid, y las políticas a favor de los derechos de las mujeres. Tienen una cruzada contra el feminismo.https://t.co/LHqdlozUlO"
"407","¿Veis como no éramos clase media? https://t.co/eFVZ8aVnbN"
"408","El Supremo confirma que fui objeto de maltrato en la policía por parte de policías homófobos e intolerantes.Que trataron de meterme en la cárcel con mentiras cometiendo perjurio. Hoy la comunidad lgtbi avanza un paso más adelante. 
https://t.co/oirEeJNKBE"
"409","¡Que viva la lucha de las mujeres! 
#ElMuralSeQueda https://t.co/t3lA55xZYC"
"410","¡El mural se queda!

Por más que insulten al feminismo, el feminismo gana.

¡Que viva la lucha vecinal! 

https://t.co/HlY3QR3kMr"
